-0.6328005326383802,-0.6081705578986685,-0.6253514401801531,-0.6116357340666774,-0.5775096274838676,-0.4556812558133396,-0.5818381442028597,-0.6182488540262963,-0.6572238969689969,-0.6663196551791104,-0.6939352923815865,-0.7447984797804511,-0.7824016136706227,-0.7899002376783248,-0.8153254488824144,-0.8271659596484573,-0.8326968102400566,-0.8449982489636250,-0.8515578967474600,-0.8483056886467873,
-0.6574585941636817,-0.6507100841723368,-0.6265323657502606,-0.6337328204830205,-0.6257870103170424,-0.6271825316143799,-0.6363271728968116,-0.6766259874581928,-0.6773411799909618,-0.7040624399857938,-0.7643372988403507,-0.7812043835466015,-0.7872275951285195,-0.8102020260758060,-0.8231415960183590,-0.8354011935700572,-0.8478852959580364,-0.8565834833224382,-0.8585652791365337,-0.8606336918990979,
-0.6830073433495532,-0.6796674905957134,-0.6631960415410947,-0.6802919886979633,-0.6846672474532713,-0.6731477020398829,-0.7009856604445361,-0.6920774004665857,-0.7133806017516036,-0.7653288352328570,-0.7823740609021977,-0.7998519782748366,-0.8087711487157616,-0.8298670730916051,-0.8413770978238555,-0.8466570749309079,-0.8643674961289685,-0.8629152427488173,-0.8670344041614009,-0.8725944744097454,
-0.6950728220511195,-0.6975575764543283,-0.7004887789035383,-0.7076776653188508,-0.7092721431569202,-0.7178483148991639,-0.7151330338695816,-0.7319583002447280,-0.7693481066617451,-0.7833196281334178,-0.7917031711971848,-0.8081984311827463,-0.8235716949532453,-0.8423880945893999,-0.8472499209389477,-0.8581645587393593,-0.8762470695849464,-0.8791232299981816,-0.8797824515496966,-0.8837112117443183,
-0.7106261275919770,-0.7126747824295357,-0.7185942270335708,-0.7313881614545373,-0.7214348656365636,-0.7292363570834133,-0.7454031924614835,-0.7680466712865628,-0.7890652999344820,-0.7941379255483436,-0.8082254297451255,-0.8235521115477911,-0.8421745359434136,-0.8476270349295116,-0.8624084833141310,-0.8314990543188446,-0.8797048662106703,-0.8879462100191038,-0.8902096078188679,-0.8926179045139566,
-0.7237892561577297,-0.7258017674754830,-0.7370833315637066,-0.7406179587509056,-0.7406981504906947,-0.7556817626568529,-0.7651398848905347,-0.7858683980894468,-0.7995892327312140,-0.8047939935257182,-0.8272623115383351,-0.8437510481523853,-0.8485133061739871,-0.8614368165216134,-0.8215880331969780,-1.4343218042416530,-0.8673859985716776,-0.9016177559979236,-0.9043259293673245,-0.9095834129470355,
-0.7426206926303462,-0.7457139166456936,-0.7427126182189405,-0.7462111324283507,-0.7553065126768304,-0.7714117293558391,-0.7846473005980590,-0.7992119706587522,-0.8032763768022489,-0.8190797081803329,-0.8396852695424017,-0.8494636430599076,-0.8548523986624801,-0.8654473369227251,-0.8785701444577088,-0.8445435849881588,-0.9036332257087307,-0.9057568056974119,-0.9155916605234093,-0.9165669013571278,
-0.7486189426936740,-0.7508350894940612,-0.7560017735479871,-0.7655509017491069,-0.7741973648600685,-0.7810980789749423,-0.7898832462483363,-0.8002127003166655,-0.8131621691371309,-0.8254487666115801,-0.8436785597392267,-0.8501831872283936,-0.8609247781366758,-0.8780953530506291,-0.8916892210623659,-0.9021904012424401,-0.9049084746303711,-0.9179309046722897,-0.9215300653943990,-0.9247909726144588,
-0.7509339487461335,-0.7570376003099470,-0.7597045139686704,-0.7681252254916708,-0.7792158976675434,-0.7824141624180030,-0.7962279608891318,-0.8070598808607322,-0.8153811607275733,-0.8327694612303747,-0.8429488673689263,-0.8589132639663932,-0.8725156490551865,-0.8866096185548115,-0.8931706950132252,-0.9037547427568702,-0.9164478152933009,-0.9255014407994200,-0.9301247943289691,-0.9403661222922908,
-0.7543131741178293,-0.7559007103595486,-0.7590696799553848,-0.7652909450723477,-0.7759618378190292,-0.7869315119835127,-0.7989737137815407,-0.8111947800287123,-0.8236229229582238,-0.8353841938563682,-0.8505108588991011,-0.8635365625311099,-0.8686120631117227,-0.8815449779581519,-0.8988385113334187,-0.9045403516774548,-0.9156420101458171,-0.9273914690527584,-0.9405893829033130,-0.9406916281415508,
